lead_id,priority_tier,supplier_fit,lead_score,company_name,category,sub_category,area,contact_approach,phone,whatsapp,email,website,hardware_need,buying_trigger,expansion_signal,verification_status,address,source_type,source_url,size_hint,notes
L0517,B,SME - direct,66,Sahjanand Group / Sahajanand,Hospitality & Real Estate,Real estate developer / Builder,Surat,Director / Purchase,,,,https://www.99acres.com/builders-in-surat-bffid,Site CCTV; sales-gallery & office PCs; networking; server/NAS; AMC,Residential + commercial projects,Active pipeline,Existence-verified (contact pending),Surat,Real estate portal,https://www.99acres.com/builders-in-surat-bffid,Established developer,Listed Surat builder on 99acres
L0518,B,SME - direct,66,Sairam Builders,Hospitality & Real Estate,Real estate developer / Builder,Surat,Director / Purchase,,,,https://sairambuilders.co/,Site CCTV; sales-gallery & office PCs; networking; server/NAS; AMC,Active residential projects,Ongoing delivery,Existence-verified (contact pending),Surat,Builder official site,https://sairambuilders.co/,Residential builder,Distinct from Sai Ram Group; own site
L0520,B,SME - direct,66,IBL Infotech,IT & Software,App development / cloud / web,Surat,Director or IT Head,,,,https://www.indiamart.com/ibl-infotech/,Developer workstations; rack server + NAS; firewall + managed switches + Wi-Fi; CCTV; AMC,Since 2014; 300+ apps; 85+ full-stack team (India/Canada),Cross-border team; cloud + web services scale,Existence-verified (contact pending),"Surat, India",IndiaMART profile + LinkedIn,https://www.indiamart.com/ibl-infotech/,"Medium (85+ experts, India + Canada)",85+ team = meaningful workstation/infra need; confirm Surat HQ contact
L0522,B,SME - direct,66,Sk Cad,Jewellery,Jewellery CAD design studio,Surat,Owner/Director,,,,https://sk-cad.ueniweb.com/,jewellery CAD workstations (high-spec); CCTV; networking + Wi-Fi; server/NAS for design files; AMC,Jewellery CAD design services,Design-services niche,Existence-verified (contact pending),"Surat, Gujarat",company_website,https://sk-cad.ueniweb.com/,Small (CAD design studio),CAD-workstation buyer profile
L0523,B,SME - direct,66,Craft Diamonds,Lab-Grown Diamond,LGD rough/polished manufacturer / jewelry,Surat,Owner/Director,,,,https://www.craftdiamonds.co/,GPU workstations for planning/grading; reactor-control PCs; rack server + NAS; CCTV + access control; managed switches + Wi-Fi; AMC,Leading manufacturer of lab-grown rough + polished diamonds + jewelry; US market,Vertically integrated rough-to-jewelry; export growth,Existence-verified (contact pending),"Surat, Gujarat (manufacturing) markets to USA",Company website,https://www.craftdiamonds.co/,Medium - manufacturer of LGD rough + polished + jewelry,Phone/email not visible on source
L0534,B,SME - direct,66,FF Studio,Media/Video/Photo,Wedding photography & cinematography,Katargam,Owner/Founder (Sachin),,,,,GPU editing rigs; cinematic video storage/NAS; color-grading; backup; AMC,Cinematic wedding film volume,Covering weddings since 2015; Surat/Ahmedabad/Mumbai (FF Films),Contact found,"A 602, RJD Business Hub, Kasanagar Road, Katargam, Surat, Near Naginawadi",WedMeGood profile,https://www.wedmegood.com/profile/FF-Studio-88511,Since 2015; SME,Contact person Sachin; +91 8010667788; cinematic + candid + traditional; ~75k/day packages
L0535,B,SME - direct,66,Mahir Films,Media/Video/Photo,Ad film production house,Surat,Owner/Founder (Jigar Padaya),,,,https://www.mahirfilms.com/,GPU editing workstations; render storage; NAS; color-grading; AMC,TV commercials & cinema ads volume,Franchise of Isha TV Mumbai; TVC for FMCG/jewellers,Existence-verified (contact pending),"Surat, Gujarat",Company website,https://www.mahirfilms.com/,SME; Isha TV franchise,"Owner Mr. Jigar Padaya; TVCs, cinema ads, e-commerce/jewellery ads. JustDial corporate-ad-filmmaker listing also confirms"
L0540,B,SME - direct,66,Pocket Stores,Retail & Supermarket,Departmental store chain (local),"Kamrej, Amroli, Choryasi",Owner / Store Manager,,,,,bulk POS/billing desktops; loss-prevention CCTV; per-store networking + Wi-Fi; AMC,"Multi-location local chain (Kamrej, Amroli)",Local nearby South Gujarat dept-store chain,Existence-verified (contact pending),Bus Stand JIN Compound Near Kamrej Choryasi Surat,JustDial + Facebook,https://www.justdial.com/Surat/Pocket-Stores-Near-Bus-Stand-Jin-Compound-Near-Kamrej-Kamrej/0261PX261-X261-200318141208-K9C4_BZDET,Local dept-store chain (Kamrej + Amroli),Nearby Surat (Kamrej/Amroli); local owner-led - easier direct approach
L0542,B,SME - direct,66,Bhagwati Polyweave Pvt. Ltd.,SME Manufacturing & Jobwork,PP woven / BOPP bags / jumbo bags,"Vanz, Sachin, Surat",Kishan Agarwal (Director),,,,,billing/ERP PCs; shop-floor CCTV; networking + Wi-Fi; biometric attendance; AMC,PP woven + jumbo bag production lines,"Pvt Ltd, multiple product lines, owner-run",Existence-verified (contact pending),"Road No. 13, Plot No. B-14/20, Hojiwala Ind Estate, Village Vanz, Sachin Palsana Road, Sachin, Surat - 394230",TradeIndia,https://www.tradeindia.com/bhagwati-polyweave-pvt-ltd-1707481/,Small-medium Pvt Ltd packaging unit,"PP woven bags, BOPP bags, food packing bags, jumbo bags"
L0545,B,SME - direct,66,VR Fibc Jumbo Bag Industries,SME Manufacturing & Jobwork,FIBC / jumbo / PP bags,"Lal Darwaja / Kim, Surat",Raj Patel (owner),,,,http://vrfibc.com/,billing/ERP PC; shop-floor CCTV; networking + Wi-Fi; biometric attendance; AMC,FIBC/jumbo bag export capacity (Kim unit too),"Own website, exporter, two locations",Existence-verified (contact pending),"502, Subha Square, Opp. Shivanjali Row House, Lal Darwaja Road, Surat - 395003",IndiaMART,https://www.indiamart.com/vrfibc-jumbobag-industries/,Small-medium FIBC manufacturer/exporter,"FIBC bags, jumbo bags, PP bags; UN-grade bags"
L0546,B,SME - direct,66,Ashoka Dyeing And Printing Mill Pvt Ltd,Textile Manufacturing,Dyeing & Printing (processing house),Pandesara,Owner/Director or Admin manager,,,,https://www.justdial.com/Surat/Ashoka-Dyeing-And-Printing-Mill-PVTLTD-Surat-Pandesara/0261PX261-X261-110105214150-D2F3_BZDET,ERP/Tally servers; billing & design PCs; large-area CCTV; networking + Wi-Fi; biometric attendance; AMC,Operating processing house in Pandesara cluster,Processing capacity in GIDC,Existence-verified (contact pending),"Pandesara, Surat 394221",JustDial,https://www.justdial.com/Surat/Ashoka-Dyeing-And-Printing-Mill-PVTLTD-Surat-Pandesara/0261PX261-X261-110105214150-D2F3_BZDET,"Mid: dyeing & printing mill, Pandesara",Listed processing house; standard mill IT/CCTV scope
L0547,B,SME - direct,66,Creative Trendz,Textile Manufacturing,Embroidery (Schiffli),Surat,Owner/Director or Admin manager,,,,https://www.creativetrendz.com/,ERP servers; design/digitizing & billing PCs; CCTV; networking + Wi-Fi; biometric attendance; AMC,Computerized Swiss embroidery technology,Swiss LASSER machine adoption,Existence-verified (contact pending),"Surat, Gujarat",Company website,https://www.creativetrendz.com/,Mid: Schiffli embroidered fabrics + laces; Swiss LASSER computerized machines,Schiffli embroidery maker; design + shop-floor IT/CCTV need
L0548,B,SME - direct,66,Devika Group,Textile Manufacturing,Yarn / Texturising (PTY),Surat,Owner/Director or Admin manager,,,,https://dir.indiamart.com/surat/polyester-yarn.html,ERP servers; plant & billing PCs; CCTV; networking + Wi-Fi; biometric attendance; AMC,Established texturising scale since 1992,Major PTY market player,Existence-verified (contact pending),"Surat, Gujarat (polyester texturized yarn)",IndiaMART directory,https://dir.indiamart.com/surat/polyester-yarn.html,Mid-large: est. 1992; major polyester texturized yarn player,Established texturising group; plant-floor surveillance/network scope
L0549,B,SME - direct,66,Ganga Fashions Pvt Ltd,Textile Manufacturing,Dyeing & Processing (EPC member),Pandesara,Owner/Director or Admin manager,,,,http://www.txcindia.gov.in/html/Consolidated%20list%20of%20EPC%20member%20units%20yet%20to%20submit%20returns%20online.pdf,ERP/Tally servers; billing & design PCs; large-area CCTV; networking + Wi-Fi; biometric attendance; AMC,Export Promotion Council member; export operations,EPC-registered exporter,Existence-verified (contact pending),"Plot No. 287, GIDC, Pandesara, Surat 394221",Govt EPC member list,http://www.txcindia.gov.in/html/Consolidated%20list%20of%20EPC%20member%20units%20yet%20to%20submit%20returns%20online.pdf,"Mid: textile processing/export unit, GIDC Pandesara",Govt EPC-listed unit in Pandesara; processing/export IT need
L0550,B,SME - direct,66,J.R. Dyeing & Printing Mills Pvt Ltd,Textile Manufacturing,Dyeing & Printing (processing house),Pandesara,Owner/Director or Admin manager,,,,https://www.exportersindia.com/jrdyeing/,ERP/Tally servers; billing & design PCs; large-area CCTV; networking + Wi-Fi; biometric attendance; AMC,Fabric processing + designing services,Processing + design operations,Existence-verified (contact pending),"GIDC Main Road, GIDC, Pandesara, Surat 394221",ExportersIndia,https://www.exportersindia.com/jrdyeing/,"Mid: fabric processing, designing, dyeing & printing",Processing house on GIDC Main Road; design + processing IT need
L0551,B,SME - direct,66,Jay Bharat Dyeing & Printing Mills,Textile Manufacturing,Dyeing & Printing (processing house),Palsana (Kadodara Char Rasta),Owner/Director or Admin manager,,,,https://www.mapsofindia.com/whitepages/businesses/index/jaybhadye,ERP/Tally servers; billing & design PCs; large-area CCTV; networking + Wi-Fi; biometric attendance; AMC,Man-made fabric processing in Palsana/Kadodara cluster,Processing capacity Palsana belt,Existence-verified (contact pending),"Plot No. 216, Kadodara Char Rasta, Taluka Palsana, Surat",Maps of India,https://www.mapsofindia.com/whitepages/businesses/index/jaybhadye,Mid: processing of man-made fabrics,Palsana-Kadodara processing house; CCTV/network opportunity
L0552,B,SME - direct,66,Skilled Industries,Textile Manufacturing,Textile machinery (dyeing/processing),Sachin GIDC,Owner/Director or Admin manager,,,,https://www.skilledindustries.com/,ERP servers; design (CAD) & billing PCs; CCTV across machine-build shop; networking + Wi-Fi; biometric attendance; AMC,Machinery manufacturer/exporter; ongoing production,Export of processing machinery,Existence-verified (contact pending),"5412, Road No 54, Sachin GIDC, Sachin, Surat",Company website,https://www.skilledindustries.com/,"Mid: est. 1989; mfr/exporter of jet dyeing, soft flow, winch, jigger, beam machines",Machinery maker; CAD/design + shop-floor IT and CCTV need
L0553,B,SME - direct,66,Ambaji Tex Fab,Textile Trade & Design,Dress material / fabric manufacturer,Saroli,Owner / Partner,,,,,bulk billing/POS desktops; CCTV; networking + Wi-Fi; textile-CAD workstation; AMC,Manufacturing growth,Established apparel/fabric manufacturer (2005),Existence-verified (contact pending),"Saroli, Surat",B2B marketplace,https://www.indiamart.com/ambaji-tex-fabsurat/profile.html,Estd 2005; apparel/fabric brand,Saroli industrial belt manufacturer
L0554,B,SME - direct,66,Ekta Fashion Pvt Ltd,Textile Trade & Design,Dress material wholesaler,Ring Road / Shree Mahalaxmi Market,Owner / Partner,,,,,bulk billing/POS desktops; CCTV; networking + Wi-Fi; server/NAS; AMC,Wholesale digitization,"Pvt Ltd, established 1997",Existence-verified (contact pending),"Shop 518-521, Upper Ground, Shree Mahalaxmi Market, Ring Road, Surat 395002",Business directory,https://www.justdial.com/Surat/Ekta-Fashion-Pvt-Ltd-Ring-Road/0261PX261-X261-110406194143-S5F1_BZDET,Pvt Ltd; estd 1997,Dress material wholesaler
L0556,B,SME - direct,66,Rudraksh Sarees,Textile Trade & Design,Designer/party-wear saree manufacturer,New Textile Market,Owner / Partner,,,,,bulk billing/POS desktops; CCTV; networking + Wi-Fi; textile-CAD workstation; AMC,Bridal/designer range; export,"Party-wear, designer, bridal sarees",Existence-verified (contact pending),"New Textile Market, Surat",B2B marketplace,https://www.indiamart.com/rudrakshsarees/profile.html,Party-wear/designer/bridal manufacturer,Modern fancy/bridal sarees; exporter
L0557,B,SME - direct,66,Sachin Prints,Textile Trade & Design,Dress material / saree wholesaler,Ring Road / Raghukul Market,Owner / Partner,,,,,bulk billing/POS desktops; CCTV; networking + Wi-Fi; AMC,Wholesale digitization; catalogue selling,Established print fabric wholesaler,Existence-verified (contact pending),"B-3126-29, Lift No. 13-15, B-Wing, 1st Floor, Gate No.3, Raghukul Market, Near Kamela Darwaza, Ring Road, Surat",B2B marketplace,https://www.indiamart.com/sachin-prints-surat/,Estd 2004; wholesaler/distributor,"Printed rayon/cotton fabric, sarees, kurtis, readymade"
L0558,B,SME - direct,66,Shree Binni Prints,Textile Trade & Design,Saree manufacturer,Silk City Textile Market,Owner / Partner,,,,,bulk billing/POS desktops; CCTV; networking + Wi-Fi; textile-CAD workstation; AMC,Export to international markets; embroidered range,Domestic + international customer base,Existence-verified (contact pending),"Silk City Textile Market, Surat",Industry guide,https://ajmeratrends.com/details/top-10-saree-manufacturer-in-surat,Manufacturer; domestic + intl,Embroidered sarees and dresses; export
L0559,B,SME - direct,66,Shree Sarees,Textile Trade & Design,Saree manufacturer,Ring Road,Owner / Partner,,,,,bulk billing/POS desktops; CCTV; networking + Wi-Fi; textile-CAD workstation; AMC,Embroidered/party-wear range expansion,Long-established manufacturer (since 1996),Existence-verified (contact pending),"Ring Road, Surat",B2B marketplace,https://www.indiamart.com/shree-sarees-surat/profile.html,Estd 1996; manufacturer,"Embroidered sarees, party wear, traditional"
L0561,B,SME - direct,66,Gymnation - The Fitness Hub,Wellness & Clinics SME,Gym/fitness center,Athwa/Bhatar,,,,,,reception/billing PCs; CCTV; biometric access; Wi-Fi; AMC,Established gym; access control,Athwa + Adajan branches,Existence-verified (contact pending),"Shop 1-7, 2nd Floor, Sheetal Shopping Centre, Bhatar Rd, Beside Turning Point, Athwa, Surat 395001",JustDial,https://www.justdial.com/Surat/Gymnation-The-Fitness-Hub-Near-Turning-Point-Ghoddod-Road/0261PX261-X261-130529112126-Z1E4_BZDET,Owner-run; est 2014; multi-branch (Adajan too),Phone behind JustDial Show Number
L0564,B,SME - direct,65,Mahak Logistic,BPO/Logistics/Print,Logistics/Transport,"Hazira, Surat",Owner / Operations Manager,9173558998,https://wa.me/919173558998,info@mahaklogistic.com,https://mahaklogistic.com/,office PCs; server; networking; warehouse/container-yard CCTV; handhelds; AMC,Container fleet (20/32/40 ft) + warehouse services,Long-running Surat transporter with warehousing,Contact found,"Hazira, Surat, Gujarat",Company website,https://mahaklogistic.com/transport-company-in-surat.html,Mid,Phone 9173558998; email info@mahaklogistic.com; container + warehouse services
L0566,B,SME - direct,65,Finaccle Advisory Private Limited,Finance & Professional,Tax / GST consultant,Ring Road,Partner,,,cajssj.co@gmail.com,https://finaccle.in/,multi-seat desktops; Tally/data server + NAS backup; firewall; CCTV; UPS; AMC,Startup advisory & accounting digitization,Broad service catalogue; startup advisory,Contact found,"602, Empire State Building, Ring Road, Nr Udhna Darwaja, Surat-395002",Company site,https://finaccle.in/,Pvt Ltd advisory (financial/accounting/legal),"Accounting, GST returns, startup & legal advisory"
L0571,B,SME - direct,65,Atologist Infotech,IT & Software,Custom software / AI engineering / mobile apps,"Ghod Dod Road, Surat",Founder/Director or IT Head,+91 99091 66110,https://wa.me/919909166110,info@atologistinfotech.com,https://atologistinfotech.com/,Developer workstations; GPU/server for AI engineering; firewall + switches + Wi-Fi; CCTV; AMC,Full-stack digital studio since 2014; AI/software engineering,AI engineering positioning = compute upgrade signal,Contact found,"506-507, Poddar Plaza, Opp. Majura Fire Station, Ghoddod Road, Surat 395001",Company website (contact page) + JustDial,https://atologistinfotech.com/contact-us.php,Small-Medium (since 2014),Ghod Dod Road business district; AI focus
L0572,B,SME - direct,65,LogicGo Infotech LLP,IT & Software,Software dev + IT training institute,"Katargam (Singanpore), Surat",Founder/Director or Admin,+91 96389 87317,https://wa.me/919638987317,info@logicgoinfotech.com,https://logicgoinfotech.com/,Developer + lab/training workstations; server + NAS; firewall + managed switches + Wi-Fi; CCTV; AMC,Software dev + training institute (2 use-cases),Training arm = classroom of PCs + networking + CCTV,Contact found,"301 Silverstone Arcade, Singanpore Causeway Road, Katargam, Surat 395004",Company website (contact page) + JustDial,https://logicgoinfotech.com/contact/,Small-Medium,Institute + dev firm = bulk PC + lab networking + CCTV opportunity
L0575,B,SME - direct,65,A To Z Hardware Stores,Local Retail SME,Hardware/Paint,Udhana Darwaja,,9374500866,https://wa.me/919374500866,,https://www.hindustanyellowpages.in/Mobile/9374801917,POS/billing desktop; CCTV; Wi-Fi; AMC,Wide hardware range; billing,Two lines (9374500866/9374801917),Contact found,"Udhana Darwaja, Surat",Directory (HindustanYellowPages),https://www.hindustanyellowpages.in/Mobile/9374801917,"Single store, owner-run",Real mobile captured
L0576,B,SME - direct,65,Amar Stationery and Gift Articles,Local Retail SME,Stationery,Surat HO,,9925709595,https://wa.me/919925709595,,https://www.hindustanyellowpages.in/Mobile/9925709595,POS/billing desktop; printer; CCTV; AMC,Stationery+gift billing; CCTV for gifts,Combined stationery & gift lines,Contact found,"Surat HO, Surat",Directory (HindustanYellowPages),https://www.hindustanyellowpages.in/Mobile/9925709595,"Single store, owner-run",Real mobile captured
L0577,B,SME - direct,65,Chandrika Dresses / Chandrika Garments,Local Retail SME,Garment/Boutique,Kotsafil Road,,9227193714,https://wa.me/919227193714,,https://www.hindustanyellowpages.in/Surat/Chandrika-Dresses--OR--Chandrika-Garments/Kotsafil-Road,POS/billing desktop; CCTV; Wi-Fi; AMC,Garment showroom billing; CCTV,Dresses+garments retail/wholesale,Contact found,"Kotsafil Road, Surat",Directory (HindustanYellowPages),https://www.hindustanyellowpages.in/Surat/Chandrika-Dresses--OR--Chandrika-Garments/Kotsafil-Road,"Single store, owner-run",Real mobile captured
L0578,B,SME - direct,65,Kanaiya Readymades,Local Retail SME,Garment/Boutique,Olpad,,9824184352,https://wa.me/919824184352,,https://www.hindustanyellowpages.in/Surat/Kanaiya-Readymades/Olpad,POS/billing desktop; CCTV; Wi-Fi; AMC,Garment retail billing; CCTV for trial counters,Olpad (Surat) readymades+boutique,Contact found,"Olpad, Surat",Directory (HindustanYellowPages),https://www.hindustanyellowpages.in/Surat/Kanaiya-Readymades/Olpad,"Single store, owner-run",Real mobile captured
L0579,B,SME - direct,65,Om Plywood and Hardware,Local Retail SME,Hardware/Paint,Bhatar Road,,9724397043,https://wa.me/919724397043,,https://www.hindustanyellowpages.in/Mobile/9724397043,POS/billing desktop; CCTV; Wi-Fi; AMC,Plywood+hardware inventory billing,Bhatar Road commercial area,Contact found,"Bhatar Road, Surat",Directory (HindustanYellowPages),https://www.hindustanyellowpages.in/Mobile/9724397043,"Single store, owner-run",Real mobile captured
L0580,B,SME - direct,65,Shree Ridhi Sidhi Hardware And Electricals,Local Retail SME,Hardware/Paint,Godadara,,9898376936,https://wa.me/919898376936,,https://www.hindustanyellowpages.in/Mobile/8128389969,POS/billing desktop; CCTV; Wi-Fi; AMC,Hardware+electricals billing,Two lines (9898376936/8128389969),Contact found,"Godadara, Surat",Directory (HindustanYellowPages),https://www.hindustanyellowpages.in/Mobile/8128389969,"Single store, owner-run",Real mobile captured
L0581,B,SME - direct,65,Tavakkal Hardware & Electricals,Local Retail SME,Hardware/Paint,Limbayat,,9426875334,https://wa.me/919426875334,,https://nipponpaint.co.in/wp-content/uploads/2024/11/Gujarat.pdf,POS/billing desktop; CCTV; Wi-Fi; AMC,Authorized paint dealer; counter billing,Nippon Paint authorized dealer,Contact found,"Idgah Road, Limbayat Udhana Yard, Limbayat, Surat 395006",Manufacturer dealer list (Nippon Paint),https://nipponpaint.co.in/wp-content/uploads/2024/11/Gujarat.pdf,"Single store, owner-run",Real mobile captured from Nippon dealer PDF
L0582,B,SME - direct,65,Uncle Shop,Local Retail SME,Garment/Boutique,Surat HO,,9327391514,https://wa.me/919327391514,,https://www.hindustanyellowpages.in/Surat/Uncle-Shop/Surat-Ho,POS/billing desktop; CCTV; Wi-Fi; AMC,Readymade garment showroom billing,Established readymade showroom,Contact found,"Surat HO, Surat",Directory (HindustanYellowPages),https://www.hindustanyellowpages.in/Surat/Uncle-Shop/Surat-Ho,"Single store, owner-run",Real mobile captured
L0583,B,SME - direct,65,Taj Studio,Media/Video/Photo,Photography studio,Bhatar Road,Owner/Founder,+91 95581 94459,https://wa.me/919558194459,info@taj.studio,https://www.taj.studio/,GPU editing workstations; video storage/NAS; color-grading; backup; AMC,Candid/pre-wedding 4K volume,Established Bhatar Road studio,Contact found,"401, Sakar Complex, Near Rupali Naher, Bhatar Road, Surat 395001",Company website,https://www.taj.studio/contact-us/,SME,"Candid, pre-wedding, wedding photography & video; Bhatar Road"
L0585,B,SME - direct,65,Prolific Overseas Education,Professional Services SME,Education / overseas consultant,Ghod Dod Road,,02612662245,,,https://www.prolificoverseaseducation.com/,desktops/laptops; NAS backup; networking + Wi-Fi; UPS; AMC,IELTS/GRE/TOEFL/PTE + study-abroad volume,Multi-branch (Ghoddod + Varachha + Navsari),Contact found,"Ghod Dod Road office, Surat (+ Varachha branch)",Company website,https://www.prolificoverseaseducation.com/,Small/medium consultancy,Overseas edu + test prep; multiple branches
L0586,B,SME - direct,65,City Light Skin & Cosmetic Clinic,Wellness & Clinics SME,Skin/cosmetic clinic,City Light,Dr. Sharat Gupta (Owner),9376438238,https://wa.me/919376438238,,https://drsharatgupta.in/contact/,reception/billing PCs; CCTV; Wi-Fi; NAS; AMC,Cosmetic equipment investment,City Light prime location,Contact found,"UG-22 Agrasen Point, Near Agrasen Bhavan, Citylight, Surat 395007",Business website,https://drsharatgupta.in/contact/,Owner-run skin + cosmetic clinic,Second number 7405058426 also listed
L0565,B,SME - direct,65,Angel One Ltd - Surat Office,Finance & Professional,Stock / commodity broker,Rustampura,Admin,,,,https://stockbroker.angelone.in/location/gujarat/surat,multi-seat desktops + dealing terminals; data server + NAS backup; networking/firewall; CCTV; UPS; AMC,Branch broking office; trading-tech,Angel One Surat branch,Existence-verified (contact pending),"Rustampura, Surat",Company site,https://stockbroker.angelone.in/angel-one-ltd-surat-office-stock-broker-rustampura-surat-528841/Contact-Us,National broker branch office,"Online trading & broking, Rustampura"
L0573,B,SME - direct,65,Trezix (Trezix Software Pvt. Ltd.),IT & Software,SaaS (export-import / trade software),"Athwa (SVNIT Campus), Surat",Founder/Director or IT Head,,,,https://trezix.io/,Dev workstations; server + NAS; firewall + switches + Wi-Fi; CCTV; AMC,Founded 2022; end-to-end import/export SaaS platform,Recent founding (2022); product build-out phase,Existence-verified (contact pending),"Ashine Building, SVNIT Campus, Athwa, Surat 395007",Company website (contact page) + ZaubaCorp,https://trezix.io/contact/,Small-Medium (founded 2022),Located in SVNIT incubation area; early-stage growth = setup needs
L0574,B,SME - direct,65,Kunthu Gems,Lab-Grown Diamond,HPHT & CVD diamond manufacturer / exporter,Mahidharpura,Owner/Director (Sapan Chaudhari),,,,https://www.kunthugems.co.in/,GPU workstations for planning/grading; rack server + NAS; CCTV + access control; managed switches + Wi-Fi; AMC,Manufactures/exports lab-grown (HPHT/CVD) diamonds + jewelry; contact Sapan Chaudhari,Range of polished + rough HPHT/CVD; export focus,Existence-verified (contact pending),Office 405 to 412 4th Floor Diamond Village-A Jadakhadi Mahidharpura Surat 395003,Company website,https://www.kunthugems.co.in/contact-us.htm,Medium - manufacturer/exporter of HPHT/CVD + jewelry,Phone not visible on fetched info
L0584,B,SME - direct,65,Nakrani Rabadiya & Co,Professional Services SME,CA / tax consultant,Nana Varachha,Partner,,,,https://nakranirabadiyanco.in/chartered-accountant-in-surat/,desktops/workstations; server + NAS backup; networking + firewall; UPS; AMC,Serving Adajan/Vesu/Citylight/Athwa clients; practice growth,Multi-area client base expanding,Existence-verified (contact pending),"Vikas Shoppers, 247-248, Vraj Chowk Rd, Sarthana Jakat Naka, Zeal Park, Nana Varachha, Surat 395013",Company website,https://nakranirabadiyanco.in/chartered-accountant-in-surat/,Small CA firm,CA firm; serves multiple Surat areas - tax season data load
L0589,B,SME - direct,64,Patel Motors (TVS),Automobile Dealership,Two-wheeler dealer (TVS),Udhna Darwaja,Owner / Admin,918153828788,https://wa.me/918153828788,,https://dealers.tvsmotor.com/,Billing desktops; showroom + workshop CCTV; networking + guest Wi-Fi; digital signage; AMC,Showroom + service,TVS 2W + iQube EV growth,Contact found,"Plot No 867/AF/P6, Near Kotak Mahindra Bank, Udhna Darwaja, Surat",Brand dealer site,https://dealers.tvsmotor.com/tvs-motors/tvs-patel-motors-two-wheeler-dealer-udhnaa-darwaja-surat-178162/Home,Authorized TVS 2W dealer,TVS dealer locator listing
L0590,B,SME - direct,64,Vinod Honda (Two Wheeler),Automobile Dealership,Two-wheeler dealer (Honda),Jahangirpura,Owner / Admin,7387875048,https://wa.me/917387875048,,,Billing desktops; showroom + workshop CCTV; networking + guest Wi-Fi; digital signage; AMC,Showroom + workshop,Honda 2W dealer,Contact found,"1-4 Sarita Society, Near Jahangirpura Dabholi Bridge, Near LG Service Centre, Jahangirpura Main Road, Surat 395005",Aggregator listing,https://www.zigwheels.com/bikes/dealers/honda/Surat,Authorized Honda 2W dealer,Phone from ZigWheels Honda Surat listing
L0591,B,SME - direct,64,Zealay Automotive (Royal Enfield),Automobile Dealership,Two-wheeler dealer (Royal Enfield),Udhna,Owner / Admin,9619870419,https://wa.me/919619870419,,https://dealers.royalenfield.com/,Billing desktops; showroom + workshop CCTV; networking + guest Wi-Fi; digital signage; AMC,Showroom + service,RE dealer,Contact found,"Plot No 30, J B Compound, Opp Laxmi-narayan Temple, Udhna, Surat 394210",Brand dealer site,https://dealers.royalenfield.com/gujarat/surat/udhna-zealay-automotive-9110142860,"Authorized Royal Enfield dealer, Udhna",RE dealer locator listing
L0593,B,SME - direct,64,Tasveer Digital Press,BPO/Logistics/Print,Printing/Digital,"Delhi Gate / Ring Road, Surat",Owner / Purchase,0261-4017272,,info@tasveercolorlab.com,https://www.tasveercolorlab.com/,pre-press color workstations; photo-book RIP; large color monitors; networking; CCTV; AMC,"Photo books, albums, catalogs; digital + offset",Long-established (1948); digital photo & offset printing,Contact found,"A-2, Shree Kuberji Textile Park, Behind Belgium Tower, Opp Linear Bus Stand, Delhi Gate, Ring Road, Surat - 395003",IndiaMART / Company website,https://www.indiamart.com/tasveerdigitalpress/profile.html,SME (est. 1948),"Phone 0261-4017272, mobile 9727727279; email info@tasveercolorlab.com"
L0595,B,SME - direct,64,Kesariya Textile,Diamond/Jewellery/Textile Micro-SME,Saree wholesaler/trader (proprietorship),Ring Road,Proprietor (Kesariya Textile),9081995544,https://wa.me/919081995544,,kesariatextile.com,planning/billing PCs; CCTV; networking + Wi-Fi; AMC,Fancy/vichtra saree wholesaler in Ring Road market,Proprietor shop; catalog/online sales = billing+network need,Contact found,"B 3031-3032, 1st Floor, Millennium Textile Market, Ring Road, Surat",Company website,https://kesariatextile.com/contact-us/,Proprietorship saree wholesaler,Phone +91 9081995544; fancy/border saree wholesaler; Millennium Market
L0597,B,SME - direct,64,Punjabi Roots - Cloud Kitchen,Food & Hospitality SME,Cloud Kitchen (North Indian),Surat,Owner (FB page),+917818921212,https://wa.me/917818921212,Punjabirootssrt@gmail.com,punjabirootssrt (FB),POS/billing PCs; KOT printers; CCTV; Wi-Fi; AMC,Delivery-first cloud kitchen,Online-order driven; scope to add outlets,Contact found,"Surat, Gujarat (cloud kitchen)",Facebook,https://www.facebook.com/punjabirootssrt/,"Small (cloud kitchen, ~5-15 staff)",Mobile + email captured; delivery-only Punjabi kitchen
L0598,B,SME - direct,64,Silver Nest Restaurant,Food & Hospitality SME,Restaurant (Multicuisine),Ghod Dod Road,Owner/Manager,9825193286,https://wa.me/919825193286,,,POS/billing PCs; KOT printers; CCTV; Wi-Fi; AMC,Established Ghod Dod Rd restaurant,Prime commercial-road location,Contact found,"Ghod Dod Road, Surat",HelloIndia directory,https://www.helloindia.co/Surat/Silver-Nest-Restaurant/Ghod-Dod-Road,Small-medium (independent restaurant),Mobile captured from directory; Ghod Dod Rd eatery
